Opération	Division	Description	Designation	Type unité	Type produit	Nombre unité	Statut ADV	N° Lot	Superficie	Prix unitaire	Prix total	Titre foncier	Numéro Client	Client	CIN/RC	Dossier	Type document	Désignation type de document	Création	Vers1	Vers2	Vers3	Total versement	Date livraison	Date contrat	Vers regularis	Trop perçu réglé	Trop perçu non réglé	Reste à payer	Total avances	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	161	100	1850	185000	                    	11031226	Terrel Faircliff	S472277	21620952	ZVL 	Vente libre         	20180129	46250	46250	0	92500	0	0	0	0	0	92500	92500	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	162	100	1800	180000	                    	11057855	Aloin Skoughman	S399435	21637618	ZVL 	Vente libre         	20181122	60000	60000	60000	180000	0	0	0	0	0	0	180000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	163	100	1850	185000	                    	11031837	Mikael Metzel	NU802967	21621602	ZVL 	Vente libre         	20180207	46250	0	0	46250	0	0	0	0	0	138750	46250	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	164	100	1800	180000	                    	11025531	Lavinie Eyles	NU808718	21617710	ZVL 	Vente libre         	20171130	45000	0	0	45000	0	0	0	0	0	135000	45000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	165	100	1850	185000	                    	10626746	Pall Vallery	S822327	21621600	ZVL 	Vente libre         	20180207	46250	0	0	46250	0	0	0	0	0	138750	46250	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	166	100	1800	180000	                    	10736571	Tedie Lacky	S47833	21638649	ZVL 	Vente libre         	20181206	30000	0	0	30000	0	0	0	0	0	150000	30000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	167	100	1875	187500	                    	10024306	Glenda Baudesson	S164268	21620026	ZVL 	Vente libre         	20180110	46875	0	0	46875	0	0	0	0	0	140625	46875	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	168	100	1800	180000	                    	10920350	Jennilee Hyams	S176316	21730316	ZVL 	Vente libre         	20200211	50000	50000	0	100000	0	0	0	0	0	80000	100000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	169	100	1800	180000	                    	11027144	Mannie Boulder	S514957	21745972	ZVL 	Vente libre         	20210317	0	0	0	0	0	0	0	0	0	180000	0	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+2 RDC COMMERCIAL   	1	2	170	103	1850	190550	                    	11031836	Haley Hurley	S818184	21621601	ZVL 	Vente libre         	20180207	47637.5	0	0	47637.5	0	0	0	0	0	142912.5	47637.5	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+4 RDC COMMERCIAL   	1	2	368	174	2550	443700	                    	11098517	Maximilien Goscar	#VALEUR!	21733938	ZVL 	Vente libre         	20200706	80000	0	0	80000	0	0	0	0	0	363700	80000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+4 RDC COMMERCIAL   	1	2	370	168	2500	420000	                    	10991664	Gaynor Bleazard	Z339762	21618381	ZVL 	Vente libre         	20171213	60000	0	0	60000	0	0	0	0	0	360000	60000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+4 RDC COMMERCIAL   	1	2	385	161	2550	410550	                    	11026788	Logan Jarvie	Z464158	21618380	ZVL 	Vente libre         	20171213	60000	0	0	60000	0	0	0	0	0	350550	60000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+4 RDC COMMERCIAL   	1	2	386	168	2600	436800	                    	10677540	Kristy Broster	S627867	21624674	ZVL 	Vente libre         	20180316	105000	109200	0	214200	0	0	0	0	0	222600	214200	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+4 RDC COMMERCIAL   	1	2	389	168	2550	428400	                    	10584421	Ario Scates	S477269	21618855	ZVL 	Vente libre         	20171220	40000	70000	135000	245000	0	0	0	0	0	183400	245000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+4 RDC COMMERCIAL   	1	2	390	168	2500	420000	                    	10600335	Iseabal Counsell	S35175	21634037	ZVL 	Vente libre         	20180925	80000	0	0	80000	0	0	0	0	0	340000	80000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+4 RDC COMMERCIAL   	1	2	391	168	2500	420000	                    	11026166	Cori Brownsea	S452183	21620338	ZVL 	Vente libre         	20180118	60000	0	0	60000	0	0	0	0	0	360000	60000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	193	307	2825	867275	                    	11054510	Berta Airey	S672717	21635263	ZVL 	Vente libre         	20181009	150000	0	0	150000	0	0	0	0	0	717275	150000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	202	311	2825	878575	                    	10987917	Nowell Boule	S367528	21635241	ZVL 	Vente libre         	20181009	150000	0	0	150000	0	0	0	0	0	728575	150000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	206	331	2700	893700	                    	10584322	Abbey Divers	PL823521	21635237	ZVL 	Vente libre         	20181009	150000	0	0	150000	0	0	0	0	0	743700	150000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	208	301	2825	850325	                    	11098517	Myrvyn Buddleigh	#VALEUR!	21730994	ZVL 	Vente libre         	20200227	100000	0	0	100000	0	0	0	0	0	750325	100000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	217	311	2825	878575	                    	10575970	Kippar Kilfeather	NM838898	21633468	ZVL 	Vente libre         	20180913	219643.75	219643.75	0	439287.5	0	0	0	0	0	439287.5	439287.5	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	221	360	2825	1017000	                    	11098517	Huntington Yeoman	#VALEUR!	21730993	ZVL 	Vente libre         	20200227	100000	0	0	100000	0	0	0	0	0	917000	100000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	238	384	2825	1084800	                    	11033932	Al Hulse	#VALEUR!	21622868	ZVL 	Vente libre         	20180222	162630	0	0	162630	0	0	0	0	0	922170	162630	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	242	423	2775	1173825	                    	11059779	Harlen Sandwich	S245819	21639038	ZVL 	Vente libre         	20181213	140000	0	0	140000	0	0	0	0	0	1033825	140000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	252	371	2825	1048075	                    	11054604	Herold MacRory	C732172	21635429	ZVL 	Vente libre         	20181011	70000	0	0	70000	0	0	0	0	0	978075	70000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	256	446	2775	1237650	                    	11050404	Alyse Wyse	S511546	21632586	ZVL 	Vente libre         	20180827	240000	0	0	240000	0	0	0	0	0	997650	240000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	262	373	2800	1044400	                    	10581731	Obed Tapp	S242235	21625895	ZVL 	Vente libre         	20180404	428000	0	0	428000	0	0	0	0	0	616400	428000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	266	339	2800	949200	                    	10601877	Rhea Puckham	S529967	21617644	ZVL 	Vente libre         	20171129	237300	0	0	237300	0	0	0	0	0	711900	237300	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	270	315	2800	882000	                    	10629167	Valentin Domeney	S644065	21617642	ZVL 	Vente libre         	20171129	220500	0	0	220500	0	0	0	0	0	661500	220500	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	284	332	2800	929600	                    	10581731	Connie Sheilds	S242235	21625893	ZVL 	Vente libre         	20180404	428000	0	0	428000	0	0	0	0	0	501600	428000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	294	339	2825	957675	                    	10589451	Terrijo McCarry	S274660	21617646	ZVL 	Vente libre         	20171129	239418.75	50000	100000	389418.75	0	0	0	0	0	568256.25	389418.75	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	298	491	2775	1362525	                    	10582319	Rochelle Angrove	S466971	21618676	ZVL 	Vente libre         	20171218	150000	0	0	150000	0	0	0	0	0	1212525	150000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	299	375	2825	1059375	                    	11025975	Chariot Seaborne	S319160	21652185	ZVL 	Vente libre         	20190208	264843.75	264843.75	264843.75	794531.25	0	0	0	0	0	264843.75	794531.25	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	302	316	2825	892700	                    	11025504	Sterling Mayhow	MA18949	21617699	ZVL 	Vente libre         	20171130	135000	0	0	135000	0	0	0	0	0	757700	135000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	310	333	2800	932400	                    	10584322	Prudi Shitliffe	PL823521	21658991	ZVL 	Vente libre         	20190624	150000	0	0	150000	0	0	0	0	0	782400	150000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	321	395	2800	1106000	                    	10615474	Carolus Sleney	S241125	21631281	ZVL 	Vente libre         	20180726	90000	0	0	90000	0	0	0	0	0	1016000	90000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	322	437	2775	1212675	                    	11025942	Pablo Howen	S613749	21617925	ZVL 	Vente libre         	20171205	150000	0	0	150000	0	0	0	0	0	1062675	150000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	330	377	2800	1055600	                    	11034504	Shawn Reedshaw	F42670	21623380	ZVL 	Vente libre         	20180228	263900	263900	415000	942800	0	0	0	0	0	112800	942800	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	332	389	2800	1089200	                    	11015345	Marigold Pude	F278198	21622911	ZVL 	Vente libre         	20180222	163380	0	0	163380	0	0	0	0	0	925820	163380	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	339	401	2750	1102750	                    	11015303	Damita Grigg	S73162	21622303	ZVL 	Vente libre         	20180214	165500	0	0	165500	0	0	0	0	0	937250	165500	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	340	368	2825	1039600	                    	11025911	Lainey Sapsford	SX7032	21618126	ZVL 	Vente libre         	20171208	150000	0	0	150000	0	0	0	0	0	889600	150000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	346	311	2750	855250	                    	11086444	Sandy McGown	S390020	21733919	ZVL 	Vente libre         	20200706	200000	0	0	200000	0	0	0	0	0	655250	200000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	347	342	2750	940500	                    	11098517	Meridith Robatham	#VALEUR!	21735015	ZVL 	Vente libre         	20200723	100000	0	0	100000	0	0	0	0	0	840500	100000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	348	408	2775	1132200	                    	11015345	Corissa Poles	F278198	21622165	ZVL 	Vente libre         	20180213	169830	0	0	169830	0	0	0	0	0	962370	169830	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	350	306	2825	864450	                    	10574669	Ephraim McArdell	#VALEUR!	21618861	ZVL 	Vente libre         	20171220	72213.75	20000	0	92213.75	0	0	0	0	0	772236.25	92213.75	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	351	303	2750	833250	                    	11050404	Rob Minillo	S511546	21633836	ZVL 	Vente libre         	20180920	120000	0	0	120000	0	0	0	0	0	713250	120000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	352	515	2730	1405950	                    	11006905	Calida Cattanach	S496387	21619184	ZVL 	Vente libre         	20171225	210823	0	0	210823	0	0	0	0	0	1195127	210823	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	358	310	2825	875750	                    	10656563	Alphonse Esome	PL825164	21726123	ZVL 	Vente libre         	20191210	200000	0	0	200000	0	0	0	0	0	675750	200000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	359	310	2750	852500	                    	11086444	Vick Neary	S390020	21733063	ZVL 	Vente libre         	20200618	150000	0	0	150000	0	0	0	0	0	702500	150000	
180149.01	1803	Nador - Driouch               	7321-AL ANNOUAR ARRUIT                  	LOT HABITATION           	LOTS PROMOTIONNELS R+6 RDC COMMERCIAL   	1	2	360	320	2825	904000	                    	11025418	Elaine Alebrooke	S374600	21617786	ZVL 	Vente libre         	20171204	226000	226000	0	452000	0	0	0	0	0	452000	452000	
180162.01	1804	Jerada-Figuig                 	98151-MASSIRA ANOUAL                    	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	3	16	100	60	6000	                    	10615987	Erik Geraldo	XX5627	21215212	ZVL 	Vente libre         	20000101	3000	0	0	3000	0	0	0	0	0	3000	3000	
180162.01	1804	Jerada-Figuig                 	98151-MASSIRA ANOUAL                    	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	3	14	100	60	6000	                    	10588028	Mickie Need	XX5625	21222044	ZVL 	Vente libre         	20000101	3000	0	0	3000	0	0	0	0	0	3000	3000	
180162.01	1804	Jerada-Figuig                 	98151-MASSIRA ANOUAL                    	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	3	12	101	60	6060	                    	10615985	Caleb Creasey	XX5623	21213420	ZVL 	Vente libre         	20000101	6000	0	0	6000	0	0	0	0	0	60	6000	
180162.01	1804	Jerada-Figuig                 	98151-MASSIRA ANOUAL                    	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	3	11	103	60	6180	                    	10595815	Trish Padwick	XX5622	21230784	ZVL 	Vente libre         	20000101	6000	0	0	6000	0	0	0	0	0	180	6000	
180162.01	1804	Jerada-Figuig                 	98151-MASSIRA ANOUAL                    	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	3	10	140	60	8400	                    	10595818	Rorke Cuchey	XX5621	21213419	ZVL 	Vente libre         	20000101	4500	0	0	4500	0	0	0	0	0	3900	4500	
180162.01	1804	Jerada-Figuig                 	98151-MASSIRA ANOUAL                    	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	3	9	140	60	8400	                    	10615983	Marcella Thies	XX5620	21213667	ZVL 	Vente libre         	20000101	4500	0	0	4500	0	0	0	0	0	3900	4500	
180162.01	1804	Jerada-Figuig                 	98151-MASSIRA ANOUAL                    	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	3	8	140	60	8400	                    	10627163	Giralda Loffill	XX5619	21216907	ZVL 	Vente libre         	20000101	4500	0	0	4500	0	0	0	0	0	3900	4500	
